ID_image,bbox_car,class,bbox_plate
frame_287.jpg,"[570, 176, 833, 382]",car,"(738, 338, 794, 355)"
frame_288.jpg,"[570, 175, 833, 383]",car,"(737, 338, 795, 356)"
frame_289.jpg,"[570, 175, 833, 383]",car,"(737, 338, 794, 355)"
frame_29.jpg,"[654, 235, 1264, 710]",car,"(1036, 594, 1173, 657)"
frame_290.jpg,"[570, 175, 833, 383]",car,"(737, 337, 794, 355)"
frame_291.jpg,"[570, 176, 833, 382]",car,"(737, 337, 794, 355)"
frame_292.jpg,"[570, 175, 833, 382]",car,"(739, 339, 795, 355)"
frame_293.jpg,"[570, 175, 833, 382]",car,"(739, 339, 795, 355)"
frame_294.jpg,"[570, 175, 833, 383]",car,"(739, 338, 794, 356)"
frame_295.jpg,"[570, 175, 833, 383]",car,"(739, 338, 794, 357)"
frame_296.jpg,"[569, 176, 833, 382]",car,"(740, 339, 796, 356)"
frame_297.jpg,"[570, 178, 832, 382]",car,"(739, 338, 795, 356)"
frame_298.jpg,"[566, 176, 833, 382]",car,"(740, 340, 795, 356)"
frame_298.jpg,"[576, 52, 1138, 279]",truck,"(740, 340, 795, 356)"
frame_299.jpg,"[567, 176, 833, 382]",car,"(732, 329, 794, 349)"
frame_299.jpg,"[613, 54, 1262, 280]",truck,"(732, 329, 794, 349)"
frame_3.jpg,"[608, 213, 1006, 511]",car,"(868, 422, 952, 460)"
frame_30.jpg,"[621, 202, 1092, 553]",car,"(888, 458, 998, 499)"
frame_300.jpg,"[570, 175, 833, 380]",car,"(731, 328, 795, 350)"
frame_300.jpg,"[539, 138, 649, 208]",car,"(731, 328, 795, 350)"
frame_301.jpg,"[567, 175, 829, 383]",car,"(725, 330, 789, 351)"
frame_302.jpg,"[564, 170, 811, 369]",car,"(721, 323, 776, 338)"
frame_303.jpg,"[562, 165, 785, 347]",car,"(688, 301, 756, 324)"
frame_304.jpg,"[559, 159, 748, 319]",car,"(None, None)"
frame_305.jpg,"[725, 142, 773, 220]",car,"(None, None)"
frame_305.jpg,"[765, 65, 1120, 276]",truck,"(None, None)"
frame_306.jpg,"[412, 151, 680, 309]",car,"(462, 284, 538, 301)"
frame_307.jpg,"[264, 163, 627, 349]",car,"(307, 308, 362, 326)"
frame_308.jpg,"[56, 181, 515, 412]",car,"(None, None)"
frame_309.jpg,"[0, 217, 300, 448]",car,"(None, None)"
frame_309.jpg,"[0, 217, 491, 453]",car,"(None, None)"
frame_31.jpg,"[607, 185, 999, 475]",car,"(828, 397, 921, 424)"
frame_310.jpg,"[451, 149, 698, 310]",car,"(489, 263, 549, 283)"
frame_311.jpg,"[291, 156, 647, 351]",car,"(308, 293, 353, 311)"
frame_312.jpg,"[80, 171, 524, 406]",car,"(None, None)"
frame_313.jpg,"[0, 198, 322, 445]",car,"(None, None)"
frame_314.jpg,"[0, 259, 68, 450]",car,"(None, None)"
frame_315.jpg,"[719, 397, 937, 566]",motorcycle,"(None, None)"
frame_316.jpg,"[498, 424, 703, 600]",motorcycle,"(None, None)"
frame_317.jpg,"[1079, 332, 1279, 706]",car,"(None, None)"
frame_318.jpg,"[828, 234, 1280, 598]",car,"(None, None)"
frame_319.jpg,"[762, 215, 1270, 544]",car,"(None, None)"
frame_32.jpg,"[599, 174, 945, 442]",car,"(784, 364, 866, 383)"
frame_320.jpg,"[705, 203, 1188, 486]",car,"(None, None)"
frame_320.jpg,"[672, 106, 717, 137]",car,"(None, None)"
frame_321.jpg,"[661, 191, 1114, 455]",car,"(1001, 388, 1086, 422)"
frame_321.jpg,"[705, 107, 750, 137]",car,"(1001, 388, 1086, 422)"
frame_322.jpg,"[619, 183, 1041, 420]",car,"(918, 362, 1008, 391)"
frame_322.jpg,"[538, 141, 624, 208]",car,"(918, 362, 1008, 391)"
frame_322.jpg,"[740, 110, 785, 138]",car,"(918, 362, 1008, 391)"
frame_323.jpg,"[583, 176, 974, 389]",car,"(873, 341, 941, 363)"
frame_324.jpg,"[563, 170, 919, 370]",car,"(826, 317, 892, 336)"
frame_325.jpg,"[556, 163, 884, 359]",car,"(None, None)"
frame_326.jpg,"[693, 140, 773, 222]",car,"(723, 190, 767, 209)"
frame_326.jpg,"[763, 69, 1141, 278]",truck,"(723, 190, 767, 209)"
frame_327.jpg,"[831, 417, 1278, 712]",car,"(None, None)"
frame_328.jpg,"[659, 231, 1160, 596]",car,"(974, 436, 1088, 487)"
frame_329.jpg,"[609, 199, 994, 453]",car,"(818, 337, 925, 374)"
frame_33.jpg,"[594, 169, 913, 416]",car,"(768, 340, 840, 358)"
frame_330.jpg,"[575, 177, 887, 372]",car,"(722, 280, 819, 305)"
frame_331.jpg,"[568, 161, 813, 320]",car,"(688, 240, 779, 261)"
frame_332.jpg,"[395, 154, 681, 321]",car,"(None, None)"
frame_333.jpg,"[257, 166, 633, 362]",car,"(293, 323, 358, 340)"
frame_334.jpg,"[83, 179, 546, 414]",car,"(None, None)"
frame_335.jpg,"[0, 205, 400, 482]",car,"(None, None)"
frame_336.jpg,"[0, 240, 208, 459]",car,"(None, None)"
frame_337.jpg,"[538, 119, 729, 270]",car,"(None, None)"
frame_338.jpg,"[482, 121, 720, 302]",car,"(None, None)"
frame_339.jpg,"[386, 122, 699, 330]",car,"(408, 288, 482, 305)"
frame_34.jpg,"[590, 166, 899, 411]",car,"(755, 327, 842, 350)"
frame_340.jpg,"[230, 127, 655, 380]",car,"(None, None)"
frame_341.jpg,"[42, 137, 578, 442]",car,"(None, None)"
frame_341.jpg,"[545, 135, 643, 211]",motorcycle,"(None, None)"
frame_341.jpg,"[543, 156, 645, 211]",motorcycle,"(None, None)"
frame_342.jpg,"[0, 150, 422, 521]",car,"(None, None)"
frame_343.jpg,"[0, 176, 198, 477]",car,"(None, None)"
frame_344.jpg,"[692, 369, 1146, 713]",motorcycle,"(1071, 512, 1125, 569)"
frame_345.jpg,"[347, 247, 594, 522]",motorcycle,"(None, None)"
frame_346.jpg,"[154, 249, 313, 399]",motorcycle,"(292, 336, 317, 366)"
frame_347.jpg,"[180, 46, 538, 256]",truck,"(None, None)"
frame_348.jpg,"[168, 46, 538, 260]",truck,"(None, None)"
frame_349.jpg,"[185, 46, 542, 264]",truck,"(None, None)"
frame_35.jpg,"[588, 165, 897, 412]",car,"(754, 327, 838, 350)"
frame_350.jpg,"[506, 121, 712, 299]",truck,"(555, 239, 633, 255)"
frame_351.jpg,"[411, 118, 702, 328]",car,"(464, 259, 523, 276)"
frame_352.jpg,"[265, 121, 686, 364]",car,"(300, 287, 357, 305)"
frame_353.jpg,"[93, 127, 623, 413]",car,"(None, None)"
frame_354.jpg,"[0, 144, 508, 493]",car,"(None, None)"
frame_354.jpg,"[585, 128, 742, 185]",car,"(None, None)"
frame_354.jpg,"[188, 46, 557, 250]",truck,"(None, None)"
frame_355.jpg,"[0, 168, 341, 490]",car,"(None, None)"
frame_356.jpg,"[551, 141, 720, 294]",car,"(None, None)"
frame_357.jpg,"[561, 155, 800, 349]",car,"(670, 313, 765, 330)"
frame_358.jpg,"[580, 162, 917, 405]",car,"(779, 362, 869, 381)"
frame_359.jpg,"[630, 180, 1108, 488]",car,"(957, 418, 1057, 474)"
frame_36.jpg,"[586, 166, 897, 407]",car,"(752, 329, 842, 351)"
frame_360.jpg,"[738, 204, 1279, 577]",car,"(None, None)"
frame_361.jpg,"[927, 228, 1279, 524]",car,"(None, None)"
frame_362.jpg,"[1134, 256, 1279, 538]",car,"(None, None)"
frame_363.jpg,"[241, 187, 407, 335]",motorcycle,"(None, None)"
frame_364.jpg,"[0, 246, 181, 413]",motorcycle,"(None, None)"
frame_365.jpg,"[446, 143, 699, 306]",car,"(484, 246, 519, 261)"
frame_366.jpg,"[240, 159, 615, 365]",car,"(265, 311, 308, 330)"
frame_367.jpg,"[0, 184, 431, 513]",car,"(None, None)"
frame_368.jpg,"[0, 243, 96, 509]",car,"(None, None)"
frame_369.jpg,"[989, 405, 1279, 712]",car,"(None, None)"
frame_37.jpg,"[586, 166, 897, 407]",car,"(752, 329, 842, 351)"
frame_370.jpg,"[918, 371, 1279, 711]",car,"(None, None)"
frame_371.jpg,"[916, 374, 1279, 712]",car,"(None, None)"
frame_372.jpg,"[949, 402, 1279, 712]",car,"(None, None)"
frame_373.jpg,"[978, 457, 1279, 712]",car,"(None, None)"
frame_374.jpg,"[733, 260, 1279, 714]",car,"(None, None)"
frame_375.jpg,"[623, 190, 1065, 529]",car,"(901, 467, 990, 504)"
frame_376.jpg,"[571, 157, 881, 391]",car,"(741, 351, 825, 374)"
frame_377.jpg,"[556, 145, 785, 331]",car,"(675, 291, 741, 309)"
frame_378.jpg,"[911, 520, 1279, 715]",car,"(None, None)"
frame_379.jpg,"[680, 267, 1279, 712]",car,"(None, None)"
frame_379.jpg,"[679, 45, 1279, 710]",truck,"(None, None)"
frame_38.jpg,"[585, 166, 897, 407]",car,"(753, 330, 841, 351)"
frame_380.jpg,"[584, 193, 1062, 563]",car,"(880, 431, 975, 469)"
frame_381.jpg,"[539, 160, 859, 400]",car,"(725, 303, 797, 326)"
frame_382.jpg,"[541, 148, 772, 327]",car,"(649, 252, 729, 267)"
frame_383.jpg,"[550, 142, 730, 314]",truck,"(624, 224, 689, 241)"
frame_383.jpg,"[551, 142, 731, 312]",car,"(624, 224, 689, 241)"
frame_384.jpg,"[555, 137, 716, 296]",car,"(None, None)"
frame_385.jpg,"[585, 135, 725, 241]",car,"(None, None)"
frame_385.jpg,"[536, 133, 607, 203]",car,"(None, None)"
frame_385.jpg,"[186, 45, 548, 247]",truck,"(None, None)"
frame_386.jpg,"[1110, 408, 1279, 712]",car,"(None, None)"
frame_387.jpg,"[1010, 380, 1279, 709]",car,"(None, None)"
frame_388.jpg,"[920, 333, 1279, 709]",car,"(None, None)"
frame_389.jpg,"[836, 304, 1279, 715]",car,"(None, None)"
frame_39.jpg,"[587, 166, 897, 406]",car,"(750, 330, 839, 353)"
frame_390.jpg,"[682, 236, 1279, 668]",car,"(None, None)"
frame_391.jpg,"[629, 211, 1164, 561]",car,"(1004, 423, 1089, 458)"
frame_392.jpg,"[610, 205, 1089, 519]",car,"(901, 437, 1042, 493)"
frame_393.jpg,"[592, 192, 1024, 478]",car,"(886, 408, 971, 446)"
frame_394.jpg,"[581, 182, 970, 435]",car,"(825, 380, 919, 410)"
frame_395.jpg,"[574, 173, 894, 396]",car,"(759, 338, 847, 361)"
frame_396.jpg,"[567, 145, 751, 313]",truck,"(635, 255, 728, 274)"
frame_397.jpg,"[889, 372, 1279, 711]",car,"(None, None)"
frame_398.jpg,"[743, 237, 1279, 710]",car,"(1106, 558, 1187, 600)"
frame_399.jpg,"[682, 193, 1180, 554]",car,"(1031, 407, 1114, 440)"
frame_4.jpg,"[594, 199, 931, 449]",car,"(804, 379, 880, 409)"
frame_40.jpg,"[587, 166, 897, 406]",car,"(750, 330, 839, 353)"
frame_400.jpg,"[657, 176, 1080, 481]",car,"(942, 350, 1017, 381)"
frame_401.jpg,"[646, 174, 1048, 475]",car,"(907, 337, 982, 360)"
frame_402.jpg,"[642, 172, 1032, 456]",car,"(893, 329, 967, 355)"
frame_403.jpg,"[636, 169, 1009, 458]",car,"(857, 311, 945, 337)"
frame_404.jpg,"[623, 167, 981, 439]",car,"(853, 297, 929, 326)"
frame_405.jpg,"[608, 163, 948, 420]",car,"(819, 287, 902, 309)"
frame_406.jpg,"[865, 472, 1279, 714]",car,"(None, None)"
frame_407.jpg,"[724, 359, 1278, 710]",car,"(None, None)"
frame_408.jpg,"[661, 277, 1279, 711]",car,"(None, None)"
frame_409.jpg,"[611, 209, 1115, 567]",car,"(946, 459, 1033, 505)"
frame_41.jpg,"[587, 165, 898, 407]",car,"(751, 330, 843, 353)"
frame_410.jpg,"[603, 200, 1033, 514]",car,"(858, 410, 950, 444)"
frame_411.jpg,"[600, 192, 997, 479]",car,"(833, 388, 919, 422)"
frame_412.jpg,"[599, 191, 996, 476]",car,"(838, 388, 921, 416)"
frame_413.jpg,"[598, 191, 996, 476]",car,"(833, 387, 919, 418)"
frame_414.jpg,"[598, 191, 994, 476]",car,"(839, 388, 922, 414)"
frame_415.jpg,"[598, 190, 994, 476]",car,"(822, 388, 919, 417)"
frame_416.jpg,"[597, 190, 995, 475]",car,"(838, 387, 917, 414)"
frame_417.jpg,"[598, 191, 995, 477]",car,"(839, 389, 921, 416)"
frame_418.jpg,"[596, 192, 987, 475]",car,"(820, 384, 910, 409)"
frame_419.jpg,"[582, 176, 912, 413]",car,"(763, 335, 841, 356)"
frame_42.jpg,"[587, 166, 898, 408]",car,"(749, 331, 843, 353)"
frame_420.jpg,"[573, 168, 860, 382]",car,"(734, 303, 807, 323)"
frame_421.jpg,"[565, 156, 815, 347]",car,"(690, 271, 755, 289)"
frame_422.jpg,"[568, 148, 762, 326]",car,"(None, None)"
frame_423.jpg,"[582, 142, 730, 290]",car,"(None, None)"
frame_424.jpg,"[529, 146, 721, 313]",car,"(None, None)"
frame_425.jpg,"[436, 152, 701, 329]",car,"(467, 288, 533, 310)"
frame_426.jpg,"[301, 162, 656, 357]",car,"(323, 315, 382, 337)"
frame_427.jpg,"[115, 174, 560, 414]",car,"(None, None)"
frame_428.jpg,"[0, 196, 419, 477]",car,"(None, None)"
frame_429.jpg,"[0, 217, 233, 528]",car,"(None, None)"
frame_43.jpg,"[578, 167, 898, 407]",car,"(751, 330, 843, 351)"
frame_430.jpg,"[0, 239, 45, 437]",car,"(None, None)"
frame_431.jpg,"[0, 225, 193, 533]",car,"(None, None)"
frame_431.jpg,"[0, 225, 193, 439]",car,"(None, None)"
frame_432.jpg,"[0, 222, 307, 544]",car,"(None, None)"
frame_432.jpg,"[0, 223, 307, 426]",car,"(None, None)"
frame_433.jpg,"[0, 224, 474, 544]",car,"(275, 366, 347, 403)"
frame_434.jpg,"[53, 226, 632, 543]",car,"(None, None)"
frame_435.jpg,"[168, 235, 830, 709]",car,"(378, 430, 444, 457)"
frame_435.jpg,"[167, 236, 819, 504]",car,"(378, 430, 444, 457)"
frame_436.jpg,"[296, 239, 1022, 710]",car,"(864, 452, 961, 506)"
frame_437.jpg,"[446, 257, 1200, 710]",car,"(None, None)"
frame_438.jpg,"[584, 269, 1278, 714]",car,"(None, None)"
frame_439.jpg,"[682, 289, 1279, 711]",car,"(None, None)"
frame_44.jpg,"[585, 166, 895, 407]",car,"(741, 325, 834, 347)"
frame_440.jpg,"[694, 299, 1279, 713]",car,"(None, None)"
frame_441.jpg,"[693, 301, 1279, 714]",car,"(None, None)"
frame_442.jpg,"[676, 299, 1279, 712]",car,"(None, None)"
frame_443.jpg,"[631, 275, 1278, 712]",car,"(None, None)"
frame_444.jpg,"[489, 243, 1147, 708]",car,"(982, 490, 1064, 523)"
frame_444.jpg,"[541, 45, 1278, 302]",truck,"(982, 490, 1064, 523)"
frame_445.jpg,"[447, 223, 1003, 687]",car,"(875, 458, 962, 511)"
frame_446.jpg,"[434, 211, 869, 568]",car,"(729, 407, 809, 444)"
frame_447.jpg,"[445, 189, 772, 434]",car,"(633, 359, 705, 386)"
frame_448.jpg,"[463, 180, 715, 419]",car,"(581, 316, 649, 336)"
frame_449.jpg,"[323, 151, 652, 338]",car,"(None, None)"
frame_45.jpg,"[586, 166, 890, 407]",car,"(757, 319, 835, 335)"
frame_450.jpg,"[77, 168, 531, 413]",car,"(None, None)"
frame_451.jpg,"[0, 214, 267, 544]",car,"(None, None)"
frame_452.jpg,"[1016, 486, 1279, 712]",car,"(None, None)"
frame_453.jpg,"[853, 390, 1279, 711]",car,"(None, None)"
frame_454.jpg,"[753, 286, 1278, 711]",car,"(None, None)"
frame_455.jpg,"[769, 374, 1279, 712]",car,"(None, None)"
frame_456.jpg,"[806, 460, 1279, 712]",car,"(None, None)"
frame_457.jpg,"[361, 152, 662, 309]",car,"(361, 268, 407, 283)"
frame_458.jpg,"[184, 164, 579, 330]",car,"(None, None)"
frame_459.jpg,"[540, 132, 720, 296]",car,"(None, None)"
frame_46.jpg,"[583, 165, 887, 400]",car,"(744, 315, 820, 332)"
frame_460.jpg,"[428, 155, 693, 315]",car,"(None, None)"
frame_461.jpg,"[130, 179, 594, 414]",car,"(None, None)"
frame_462.jpg,"[0, 231, 222, 546]",car,"(None, None)"
frame_464.jpg,"[0, 210, 158, 374]",car,"(42, 284, 84, 301)"
frame_465.jpg,"[1, 203, 267, 379]",car,"(None, None)"
frame_466.jpg,"[0, 199, 390, 396]",car,"(None, None)"
frame_467.jpg,"[58, 209, 536, 405]",car,"(182, 259, 221, 277)"
frame_468.jpg,"[169, 204, 693, 398]",car,"(None, None)"
frame_469.jpg,"[280, 204, 821, 431]",car,"(None, None)"
frame_47.jpg,"[577, 163, 866, 390]",car,"(702, 304, 822, 327)"
frame_470.jpg,"[383, 204, 934, 470]",car,"(None, None)"
frame_471.jpg,"[514, 215, 1084, 547]",car,"(None, None)"
frame_472.jpg,"[514, 216, 1084, 534]",car,"(None, None)"
frame_473.jpg,"[514, 214, 1078, 534]",car,"(879, 384, 967, 430)"
frame_474.jpg,"[491, 202, 964, 478]",car,"(867, 414, 942, 455)"
frame_475.jpg,"[490, 177, 791, 422]",car,"(665, 335, 735, 356)"
frame_476.jpg,"[538, 150, 697, 305]",car,"(None, None)"
frame_477.jpg,"[1083, 500, 1279, 711]",car,"(None, None)"
frame_478.jpg,"[885, 384, 1279, 712]",car,"(None, None)"
frame_479.jpg,"[786, 309, 1278, 710]",car,"(None, None)"
frame_48.jpg,"[573, 154, 838, 355]",car,"(711, 283, 792, 302)"
frame_480.jpg,"[723, 244, 1279, 712]",car,"(None, None)"
frame_481.jpg,"[685, 209, 1280, 710]",car,"(None, None)"
frame_482.jpg,"[654, 190, 1278, 713]",car,"(None, None)"
frame_483.jpg,"[631, 173, 1279, 709]",car,"(None, None)"
frame_484.jpg,"[622, 168, 1279, 709]",car,"(None, None)"
frame_485.jpg,"[614, 163, 1279, 702]",car,"(1078, 559, 1168, 605)"
frame_486.jpg,"[607, 158, 1251, 648]",car,"(1042, 535, 1138, 584)"
frame_487.jpg,"[603, 156, 1231, 657]",car,"(1025, 516, 1113, 561)"
frame_488.jpg,"[599, 154, 1210, 646]",car,"(1004, 504, 1095, 550)"
frame_489.jpg,"[590, 151, 1171, 562]",car,"(963, 483, 1047, 523)"
frame_49.jpg,"[571, 146, 789, 325]",car,"(673, 245, 746, 263)"
frame_490.jpg,"[587, 150, 1119, 528]",car,"(910, 445, 1010, 484)"
frame_491.jpg,"[578, 141, 1056, 478]",car,"(866, 410, 948, 439)"
frame_492.jpg,"[569, 138, 988, 437]",car,"(808, 365, 895, 392)"
frame_493.jpg,"[561, 135, 940, 400]",car,"(766, 338, 844, 359)"
frame_494.jpg,"[556, 130, 895, 382]",car,"(737, 315, 807, 336)"
frame_495.jpg,"[550, 126, 853, 345]",car,"(711, 287, 780, 308)"
frame_496.jpg,"[544, 123, 813, 318]",truck,"(677, 268, 748, 285)"
frame_496.jpg,"[551, 123, 813, 314]",car,"(677, 268, 748, 285)"
frame_497.jpg,"[563, 125, 776, 282]",car,"(664, 247, 720, 264)"
frame_498.jpg,"[575, 122, 762, 300]",truck,"(None, None)"
frame_499.jpg,"[578, 118, 724, 271]",truck,"(None, None)"
frame_5.jpg,"[584, 181, 880, 413]",car,"(743, 342, 822, 369)"
frame_50.jpg,"[574, 140, 751, 295]",truck,"(None, None)"
frame_50.jpg,"[574, 141, 752, 295]",car,"(None, None)"
frame_500.jpg,"[578, 119, 721, 270]",truck,"(None, None)"
frame_501.jpg,"[609, 131, 727, 241]",car,"(None, None)"
frame_501.jpg,"[717, 48, 1280, 300]",truck,"(None, None)"
frame_502.jpg,"[491, 128, 720, 274]",car,"(None, None)"
frame_503.jpg,"[384, 131, 687, 309]",car,"(None, None)"
frame_504.jpg,"[225, 141, 619, 346]",car,"(None, None)"
frame_505.jpg,"[54, 152, 514, 402]",car,"(None, None)"
frame_506.jpg,"[0, 170, 340, 471]",car,"(None, None)"
frame_507.jpg,"[0, 206, 137, 441]",car,"(None, None)"
frame_508.jpg,"[872, 427, 1278, 712]",car,"(None, None)"
frame_509.jpg,"[557, 170, 865, 442]",car,"(713, 318, 782, 341)"
frame_51.jpg,"[591, 137, 712, 244]",car,"(None, None)"
frame_51.jpg,"[541, 132, 628, 203]",car,"(None, None)"
frame_51.jpg,"[187, 48, 565, 251]",truck,"(None, None)"
frame_510.jpg,"[696, 142, 742, 216]",car,"(None, None)"
frame_510.jpg,"[736, 66, 1280, 305]",truck,"(None, None)"
frame_511.jpg,"[579, 333, 1279, 711]",car,"(None, None)"
frame_512.jpg,"[448, 221, 1015, 704]",car,"(756, 451, 879, 491)"
frame_513.jpg,"[458, 183, 749, 414]",car,"(595, 314, 674, 338)"
frame_514.jpg,"[1008, 404, 1279, 714]",car,"(None, None)"
frame_515.jpg,"[661, 269, 1278, 713]",car,"(None, None)"
frame_516.jpg,"[392, 197, 1278, 711]",car,"(748, 360, 824, 381)"
frame_517.jpg,"[144, 173, 889, 622]",car,"(None, None)"
frame_518.jpg,"[0, 167, 576, 566]",car,"(441, 331, 542, 401)"
frame_519.jpg,"[0, 172, 302, 485]",car,"(152, 295, 218, 315)"
frame_52.jpg,"[1122, 204, 1279, 437]",car,"(None, None)"
frame_520.jpg,"[0, 195, 58, 429]",car,"(None, None)"
frame_521.jpg,"[926, 413, 1279, 713]",car,"(None, None)"
frame_522.jpg,"[796, 290, 1278, 713]",car,"(None, None)"
frame_523.jpg,"[689, 218, 1279, 710]",car,"(None, None)"
frame_524.jpg,"[622, 189, 1279, 706]",car,"(1136, 481, 1228, 534)"
frame_525.jpg,"[587, 173, 1197, 617]",car,"(None, None)"
frame_526.jpg,"[573, 169, 1155, 576]",car,"(991, 401, 1073, 434)"
frame_527.jpg,"[572, 169, 1141, 580]",car,"(995, 398, 1072, 432)"
frame_528.jpg,"[572, 168, 1141, 580]",car,"(995, 398, 1072, 432)"
frame_529.jpg,"[572, 169, 1141, 582]",car,"(994, 401, 1069, 433)"
frame_53.jpg,"[976, 186, 1279, 441]",car,"(None, None)"
frame_530.jpg,"[572, 168, 1142, 574]",car,"(993, 396, 1069, 431)"
frame_531.jpg,"[572, 168, 1141, 572]",car,"(996, 401, 1069, 432)"
frame_532.jpg,"[572, 168, 1141, 572]",car,"(996, 401, 1069, 432)"
frame_533.jpg,"[571, 168, 1141, 573]",car,"(997, 400, 1068, 432)"
frame_534.jpg,"[572, 168, 1144, 575]",car,"(992, 401, 1062, 433)"
frame_535.jpg,"[573, 168, 1144, 573]",car,"(991, 400, 1061, 433)"
frame_536.jpg,"[572, 168, 1144, 573]",car,"(992, 401, 1063, 433)"
frame_537.jpg,"[573, 168, 1144, 572]",car,"(992, 401, 1062, 433)"
frame_538.jpg,"[573, 168, 1143, 573]",car,"(991, 400, 1063, 433)"
frame_539.jpg,"[573, 168, 1143, 572]",car,"(991, 400, 1062, 433)"
frame_54.jpg,"[808, 175, 1279, 441]",car,"(None, None)"
frame_540.jpg,"[573, 169, 1142, 569]",car,"(995, 403, 1064, 433)"
frame_541.jpg,"[562, 165, 1105, 543]",car,"(950, 382, 1030, 416)"
frame_542.jpg,"[548, 158, 1031, 499]",car,"(871, 343, 964, 380)"
frame_543.jpg,"[539, 148, 948, 455]",car,"(748, 312, 879, 340)"
frame_544.jpg,"[537, 143, 885, 398]",car,"(737, 284, 816, 306)"
frame_545.jpg,"[537, 135, 833, 362]",car,"(694, 248, 783, 281)"
frame_546.jpg,"[541, 129, 792, 328]",car,"(None, None)"
frame_547.jpg,"[554, 126, 763, 278]",car,"(None, None)"
frame_548.jpg,"[513, 147, 713, 307]",car,"(None, None)"
frame_549.jpg,"[537, 157, 772, 360]",car,"(595, 315, 764, 338)"
frame_55.jpg,"[619, 171, 1186, 435]",car,"(None, None)"
frame_550.jpg,"[561, 171, 914, 422]",car,"(772, 364, 871, 388)"
frame_551.jpg,"[607, 179, 1112, 502]",car,"(703, 326, 862, 435)"
frame_552.jpg,"[732, 205, 1280, 552]",car,"(None, None)"
frame_553.jpg,"[941, 229, 1279, 550]",car,"(None, None)"
frame_554.jpg,"[1176, 261, 1279, 564]",car,"(None, None)"
frame_555.jpg,"[1057, 478, 1279, 713]",car,"(None, None)"
frame_556.jpg,"[777, 271, 1279, 713]",car,"(None, None)"
frame_557.jpg,"[651, 203, 1218, 707]",car,"(1080, 457, 1163, 493)"
frame_557.jpg,"[679, 54, 1279, 278]",truck,"(1080, 457, 1163, 493)"
frame_558.jpg,"[591, 169, 986, 490]",car,"(844, 333, 931, 359)"
frame_559.jpg,"[566, 147, 853, 371]",truck,"(717, 266, 801, 286)"
frame_56.jpg,"[420, 165, 1011, 423]",car,"(None, None)"
frame_560.jpg,"[913, 496, 1279, 718]",car,"(None, None)"
frame_561.jpg,"[699, 260, 1278, 713]",car,"(None, None)"
frame_562.jpg,"[660, 235, 1176, 619]",car,"(997, 453, 1107, 501)"
frame_563.jpg,"[637, 211, 1066, 512]",car,"(907, 384, 978, 410)"
frame_564.jpg,"[622, 197, 987, 448]",car,"(842, 333, 919, 357)"
frame_565.jpg,"[610, 184, 933, 410]",car,"(773, 300, 868, 325)"
frame_566.jpg,"[598, 175, 888, 374]",car,"(730, 277, 849, 302)"
frame_567.jpg,"[582, 167, 844, 336]",car,"(676, 249, 815, 280)"
frame_568.jpg,"[396, 153, 679, 305]",car,"(432, 241, 502, 258)"
frame_569.jpg,"[275, 163, 634, 343]",car,"(None, None)"
frame_57.jpg,"[252, 164, 830, 419]",car,"(None, None)"
frame_570.jpg,"[113, 174, 553, 395]",car,"(None, None)"
frame_571.jpg,"[0, 198, 434, 454]",car,"(None, None)"
frame_572.jpg,"[0, 235, 256, 481]",car,"(None, None)"
frame_573.jpg,"[490, 130, 701, 279]",car,"(523, 230, 586, 251)"
frame_574.jpg,"[334, 136, 654, 315]",car,"(351, 248, 410, 264)"
frame_574.jpg,"[550, 132, 715, 206]",car,"(351, 248, 410, 264)"
frame_574.jpg,"[386, 132, 717, 204]",car,"(351, 248, 410, 264)"
frame_575.jpg,"[89, 152, 516, 374]",car,"(None, None)"
frame_576.jpg,"[0, 180, 287, 396]",car,"(None, None)"
frame_577.jpg,"[516, 130, 710, 279]",car,"(568, 204, 652, 226)"
frame_578.jpg,"[424, 134, 684, 309]",car,"(450, 235, 529, 258)"
frame_579.jpg,"[650, 139, 769, 207]",car,"(None, None)"
frame_579.jpg,"[256, 141, 623, 357]",car,"(None, None)"
frame_58.jpg,"[101, 172, 653, 424]",car,"(None, None)"
frame_580.jpg,"[62, 151, 504, 407]",car,"(None, None)"
frame_581.jpg,"[0, 172, 322, 455]",car,"(None, None)"
frame_582.jpg,"[484, 126, 709, 288]",car,"(515, 245, 568, 261)"
frame_583.jpg,"[360, 132, 669, 312]",car,"(375, 277, 421, 293)"
frame_583.jpg,"[629, 127, 715, 183]",car,"(375, 277, 421, 293)"
frame_584.jpg,"[140, 143, 567, 362]",car,"(None, None)"
frame_585.jpg,"[0, 166, 384, 363]",car,"(None, None)"
frame_585.jpg,"[572, 157, 672, 221]",motorcycle,"(None, None)"
frame_586.jpg,"[416, 150, 667, 301]",car,"(460, 255, 524, 275)"
frame_587.jpg,"[295, 158, 607, 329]",car,"(339, 287, 386, 305)"
frame_588.jpg,"[159, 164, 510, 358]",car,"(None, None)"
frame_589.jpg,"[27, 174, 372, 379]",car,"(None, None)"
frame_59.jpg,"[0, 175, 498, 438]",car,"(None, None)"
frame_590.jpg,"[0, 190, 215, 362]",car,"(None, None)"
frame_591.jpg,"[0, 204, 99, 373]",car,"(None, None)"
frame_591.jpg,"[0, 204, 99, 373]",truck,"(None, None)"
frame_592.jpg,"[385, 154, 663, 307]",car,"(406, 270, 468, 287)"
